premise,smcdel_problem,n_announcements,pbcheck,hypothesis,setup,hypothesis_depth,n_agents,label,names,index,s-l,deberta_pred,deberta_confidence,difficulty
There are three persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Gene's forehead is not muddy.,"VARS 1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! ~(2) ] (Agenta knows that 2)",1,"VARS 0,1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! ~(2) ] 0",Kenneth can now know that Gene's forehead is muddy.,forehead_mirror,0,3,not_entailment,['Kenneth' 'Gene' 'Julian'],22812,forehead_mirror-0,0,0.9945181012,0.0054818988
There are three persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that Alfred does not know whether or not everyone's forehead is muddy. It is publicly announced that everyone's forehead is muddy.,"VARS 1,2,3 LAW Top OBS Agenta:2,3 Agentb:1,3 Agentc:1,2 VALID? [ ! (1|2|3) ] [ ! ~(Agenta knows whether (1&2&3)) ] [ ! (1&2&3) ] Agentb knows whether (Agenta knows whether 3)",2,"VARS 0,1,2,3 LAW Top OBS Agenta:2,3 Agentb:1,3 Agentc:1,2 VALID? [ ! (1|2|3) ] [ ! ~(Agenta knows whether (1&2&3)) ] [ ! (1&2&3) ] 0",John can now know whether Alfred can know whether Tina's forehead is muddy.,forehead,1,3,entailment,['Alfred' 'John' 'Tina'],32974,forehead-1,1,0.9993020296,0.0006979704
"There are three persons. Everyone is visible to others. Each person draws a card, face unrevealed (red or black). Dorothy's card is shown to Kim. Dorothy's card is shown to Dorothy. Lucille's card is shown to Lucille. It is publicly announced that someone picked a red card. It is publicly announced that Dorothy picked a red card. It is publicly announced that someone picked a red card. It is publicly announced that not everyone picked a red card. It is publicly announced that Dorothy does not know whether Kim picked a red card.","VARS 1,2,3 LAW Top OBS Agenta:2 Agentb:2 Agentc:3 VALID? [ ! (1|2|3) ] [ ! 2 ] [ ! (1|2|3) ] [ ! (~(1&2&3)) ] [ ! ~(Agentb knows whether 1) ] Agenta knows whether (Agentc knows that 1)",4,"VARS 0,1,2,3 LAW Top OBS Agenta:2 Agentb:2 Agentc:3 VALID? [ ! (1|2|3) ] [ ! 2 ] [ ! (1|2|3) ] [ ! (~(1&2&3)) ] [ ! ~(Agentb knows whether 1) ] 0",Kim can now know whether Lucille can know that Kim picked a red card.,explicit,1,3,entailment,['Kim' 'Dorothy' 'Lucille'],23902,explicit-1,0,0.7321740389,1.7321740389
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that not everyone is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (~(1&2&3&4)) ] Agentb knows that (Agentc knows that (1&2&3&4))",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (~(1&2&3&4)) ] 0",Nancy can now know that Willie can know that everyone is thirsty.,internal,1,4,not_entailment,['William' 'Nancy' 'Willie' 'Lawrence'],10686,internal-0,0,0.9920727611,0.0079272389
There are four persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Dusty knows whether or not nobody's forehead is muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (Agentc knows whether (~(1|2|3|4))) ] Agentb knows that (Agentd knows that 3)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (Agentc knows whether (~(1|2|3|4))) ] 0",Brian can now know that Daniel can know that Dusty's forehead is muddy.,forehead_mirror,1,4,not_entailment,['Keith' 'Brian' 'Dusty' 'Daniel'],10464,forehead_mirror-0,0,0.9982982278,0.0017017722
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that everyone is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (1&2&3&4) ] (Agentb knows that (1|2|3|4))",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (1&2&3&4) ] 0",Orlando can now know that someone is thirsty.,internal,0,4,entailment,['Yvonne' 'Orlando' 'Guy' 'Katherine'],10109,internal-1,1,0.999499321,0.000500679
"There are four persons. Everyone is visible to others. Each person draws a card, face unrevealed (red or black). Aaron's card is shown to Pearlie. Edith's card is shown to Pearlie. Pearlie's card is shown to Aaron. Edith's card is shown to Aaron. Benjamin's card is shown to Benjamin. Aaron's card is shown to Edith. It is publicly announced that someone picked a red card. It is publicly announced that Pearlie knows whether or not nobody picked a red card. It is publicly announced that Pearlie picked a red card.","VARS 1,2,3,4 LAW Top OBS Agenta:2,4 Agentb:1,4 Agentc:3 Agentd:2 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (~(1|2|3|4))) ] [ ! 1 ] (Agenta knows whether (1|2|3|4))",2,"VARS 0,1,2,3,4 LAW Top OBS Agenta:2,4 Agentb:1,4 Agentc:3 Agentd:2 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (~(1|2|3|4))) ] [ ! 1 ] 0",Pearlie can now know whether someone picked a red card.,explicit,0,4,entailment,['Pearlie' 'Aaron' 'Benjamin' 'Edith'],34039,explicit-1,1,0.9994468093,0.0005531907
There are four persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that Colleen's forehead is not muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(3) ] Agentd knows whether (Agentb knows that 2)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(3) ] 0",Charles can now know whether Lillie can know that Lillie's forehead is muddy.,forehead,1,4,not_entailment,['Robert' 'Lillie' 'Colleen' 'Charles'],25519,forehead-0,0,0.9940438867,0.0059561133
There are two persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that Gwendolyn knows whether someone is thirsty.,"VARS 1,2 LAW Top OBS Agenta:1 Agentb:2 VALID? [ ! (1|2) ] [ ! (Agentb knows whether (1|2)) ] Agenta knows whether (Agentb knows that 1)",1,"VARS 0,1,2 LAW Top OBS Agenta:1 Agentb:2 VALID? [ ! (1|2) ] [ ! (Agentb knows whether (1|2)) ] 0",Joyce can now know whether Gwendolyn can know that Joyce is thirsty.,internal,1,2,not_entailment,['Joyce' 'Gwendolyn'],8532,internal-0,1,0.9518741369,1.9518741369
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that someone is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (1|2|3|4) ] Agenta knows that (Agentd knows that 3)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (1|2|3|4) ] 0",Kathy can now know that Veronica can know that Barbara is thirsty.,internal,1,4,not_entailment,['Kathy' 'Fernando' 'Barbara' 'Veronica'],51308,internal-0,0,0.997009635,0.002990365
"There are four persons. Everyone is visible to others. Each person draws a card, face unrevealed (red or black). Gertrude's card is shown to Gertrude. Elmer's card is shown to Gertrude. Billy's card is shown to Elmer. Billy's card is shown to Billy. Billy's card is shown to Sonia. It is publicly announced that someone picked a red card. It is publicly announced that Billy picked a red card. It is publicly announced that Gertrude picked a black card.","VARS 1,2,3,4 LAW Top OBS Agenta:1,2 Agentb:3 Agentc:3 Agentd:3 VALID? [ ! (1|2|3|4) ] [ ! 3 ] [ ! ~(1) ] (Agenta knows that (1|2|3|4))",2,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1,2 Agentb:3 Agentc:3 Agentd:3 VALID? [ ! (1|2|3|4) ] [ ! 3 ] [ ! ~(1) ] 0",Gertrude can now know that someone picked a red card.,explicit,0,4,entailment,['Gertrude' 'Elmer' 'Billy' 'Sonia'],2032,explicit-1,1,0.9994546771,0.0005453229
There are three persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that James does not know whether Marie is thirsty. It is publicly announced that Frank knows whether someone is thirsty.,"VARS 1,2,3 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 VALID? [ ! (1|2|3) ] [ ! ~(Agenta knows whether 3) ] [ ! (Agentb knows whether (1|2|3)) ] (Agentc knows that (1&2&3))",2,"VARS 0,1,2,3 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 VALID? [ ! (1|2|3) ] [ ! ~(Agenta knows whether 3) ] [ ! (Agentb knows whether (1|2|3)) ] 0",Marie can now know that everyone is thirsty.,internal,0,3,not_entailment,['James' 'Frank' 'Marie'],41845,internal-0,0,0.9990000129,0.0009999871
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that Albert knows whether someone is thirsty. It is publicly announced that Frances knows whether or not nobody is thirsty. It is publicly announced that Richard knows whether Richard is thirsty. It is publicly announced that Frances does not know whether Albert is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1|2|3|4)) ] [ ! (Agentc knows whether (~(1|2|3|4))) ] [ ! (Agentb knows whether 2) ] [ ! ~(Agentc knows whether 1) ] (Agenta knows whether (1&2&3&4))",4,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1|2|3|4)) ] [ ! (Agentc knows whether (~(1|2|3|4))) ] [ ! (Agentb knows whether 2) ] [ ! ~(Agentc knows whether 1) ] 0",Albert can now know whether or not everyone is thirsty.,internal,0,4,not_entailment,['Albert' 'Richard' 'Frances' 'William'],15491,internal-0,0,0.9935238361,0.0064761639
There are four persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Laurence knows whether someone's forehead is muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1|2|3|4)) ] Agentc knows whether (Agenta knows whether 2)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1|2|3|4)) ] 0",Eilene can now know whether Laurence can know whether Helen's forehead is muddy.,forehead_mirror,1,4,entailment,['Laurence' 'Helen' 'Eilene' 'Simone'],23954,forehead_mirror-1,1,0.9993983507,0.0006016493
There are three persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Edith knows whether Matthew's forehead is muddy.,"VARS 1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! (Agentc knows whether 2) ] (Agentc knows that 2)",1,"VARS 0,1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! (Agentc knows whether 2) ] 0",Edith can now know that Matthew's forehead is muddy.,forehead_mirror,0,3,not_entailment,['Lillian' 'Matthew' 'Edith'],63314,forehead_mirror-0,0,0.9960926175,0.0039073825
There are four persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that Brenda knows whether or not nobody's forehead is muddy. It is publicly announced that Ashley's forehead is not muddy. It is publicly announced that Brenda's forehead is not muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! (Agentd knows whether (~(1|2|3|4))) ] [ ! ~(1) ] [ ! ~(4) ] Agenta knows that (Agentb knows whether 1)",3,"VARS 0,1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! (Agentd knows whether (~(1|2|3|4))) ] [ ! ~(1) ] [ ! ~(4) ] 0",Ashley can now know that Scott can know whether Ashley's forehead is muddy.,forehead,1,4,entailment,['Ashley' 'Scott' 'Jo' 'Brenda'],59966,forehead-1,1,0.9992092252,0.0007907748
There are three persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that Edwina knows whether or not everyone's forehead is muddy. It is publicly announced that Edwina does not know whether Edwina's forehead is muddy.,"VARS 1,2,3 LAW Top OBS Agenta:2,3 Agentb:1,3 Agentc:1,2 VALID? [ ! (1|2|3) ] [ ! (Agentc knows whether (1&2&3)) ] [ ! ~(Agentc knows whether 3) ] (Agenta knows that 3)",2,"VARS 0,1,2,3 LAW Top OBS Agenta:2,3 Agentb:1,3 Agentc:1,2 VALID? [ ! (1|2|3) ] [ ! (Agentc knows whether (1&2&3)) ] [ ! ~(Agentc knows whether 3) ] 0",Wilma can now know that Edwina's forehead is muddy.,forehead,0,3,not_entailment,['Wilma' 'William' 'Edwina'],9234,forehead-0,0,0.9414023161,0.0585976839
There are four persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that Eleanor does not know whether or not everyone's forehead is muddy. It is publicly announced that Margie knows whether Eleanor's forehead is muddy. It is publicly announced that Margie knows whether Eleanor's forehead is muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(Agentc knows whether (1&2&3&4)) ] [ ! (Agenta knows whether 3) ] [ ! (Agenta knows whether 3) ] Agenta knows whether (Agentd knows that (1|2|3|4))",3,"VARS 0,1,2,3,4 LAW Top OBS Agenta:2,3,4 Agentb:1,3,4 Agentc:1,2,4 Agentd:1,2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(Agentc knows whether (1&2&3&4)) ] [ ! (Agenta knows whether 3) ] [ ! (Agenta knows whether 3) ] 0",Margie can now know whether Thomas can know that someone's forehead is muddy.,forehead,1,4,entailment,['Margie' 'Karen' 'Eleanor' 'Thomas'],66812,forehead-1,1,0.9994693398,0.0005306602
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that Douglas knows whether or not everyone is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1&2&3&4)) ] Agentb knows whether (Agentc knows whether 4)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! (Agenta knows whether (1&2&3&4)) ] 0",Vernell can now know whether Patrick can know whether Robert is thirsty.,internal,1,4,entailment,['Douglas' 'Vernell' 'Patrick' 'Robert'],66868,internal-1,1,0.9992613196,0.0007386804
There are four persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that not everyone's forehead is muddy.,"VARS 1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (~(1&2&3&4)) ] Agenta knows that (Agentb knows that 4)",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1,2,3,4 Agentb:1,2,3,4 Agentc:1,2,3,4 Agentd:1,2,3,4 VALID? [ ! (1|2|3|4) ] [ ! (~(1&2&3&4)) ] 0",Richard can now know that John can know that Thurman's forehead is muddy.,forehead_mirror,1,4,not_entailment,['Richard' 'John' 'Mary' 'Thurman'],56418,forehead_mirror-0,0,0.9909471273,0.0090528727
There are two persons. Everyone is visible to others. It is publicly announced that someone's forehead is muddy. It is publicly announced that William does not know whether or not everyone's forehead is muddy. It is publicly announced that William knows whether or not nobody's forehead is muddy.,"VARS 1,2 LAW Top OBS Agenta:2 Agentb:1 VALID? [ ! (1|2) ] [ ! ~(Agentb knows whether (1&2)) ] [ ! (Agentb knows whether (~(1|2))) ] (Agentb knows whether (~(1|2)))",2,"VARS 0,1,2 LAW Top OBS Agenta:2 Agentb:1 VALID? [ ! (1|2) ] [ ! ~(Agentb knows whether (1&2)) ] [ ! (Agentb knows whether (~(1|2))) ] 0",William can now know whether or not nobody's forehead is muddy.,forehead,0,2,entailment,['Elizabeth' 'William'],8225,forehead-1,1,0.9994552732,0.0005447268
There are three persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Lori's forehead is not muddy.,"VARS 1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! ~(3) ] Agentc knows that (Agentb knows whether (1&2&3))",1,"VARS 0,1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! ~(3) ] 0",Lori can now know that Arnita can know whether or not everyone's forehead is muddy.,forehead_mirror,1,3,entailment,['David' 'Arnita' 'Lori'],29815,forehead_mirror-1,1,0.999329567,0.000670433
There are three persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Cyrus knows whether Tricia's forehead is muddy.,"VARS 1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! (Agenta knows whether 3) ] Agentb knows whether (Agenta knows whether (~(1|2|3)))",1,"VARS 0,1,2,3 LAW Top OBS Agenta:1,2,3 Agentb:1,2,3 Agentc:1,2,3 VALID? [ ! (1|2|3) ] [ ! (Agenta knows whether 3) ] 0",Laurie can now know whether Cyrus can know whether or not nobody's forehead is muddy.,forehead_mirror,1,3,entailment,['Cyrus' 'Laurie' 'Tricia'],31022,forehead_mirror-1,1,0.9992762208,0.0007237792
"There are four persons. Everyone is visible to others. Each person draws a card, face unrevealed (red or black). Michael's card is shown to William. William's card is shown to Hector. Hector's card is shown to Hector. Michael's card is shown to Hector. Hector's card is shown to Michael. Hector's card is shown to Thomas. Michael's card is shown to Thomas. It is publicly announced that someone picked a red card. It is publicly announced that William picked a black card.","VARS 1,2,3,4 LAW Top OBS Agenta:3 Agentb:1,2,3 Agentc:2 Agentd:2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(1) ] Agentc knows that (Agentb knows that (~(1|2|3|4)))",1,"VARS 0,1,2,3,4 LAW Top OBS Agenta:3 Agentb:1,2,3 Agentc:2 Agentd:2,3 VALID? [ ! (1|2|3|4) ] [ ! ~(1) ] 0",Michael can now know that Hector can know that nobody picked a red card.,explicit,1,4,not_entailment,['William' 'Hector' 'Michael' 'Thomas'],62354,explicit-0,0,0.999011755,0.000988245
There are two persons. Everyone is visible to others. There is a mirror in the room. It is publicly announced that someone's forehead is muddy. It is publicly announced that Nancy's forehead is muddy.,"VARS 1,2 LAW Top OBS Agenta:1,2 Agentb:1,2 VALID? [ ! (1|2) ] [ ! 1 ] Agenta knows that (Agentb knows whether 1)",1,"VARS 0,1,2 LAW Top OBS Agenta:1,2 Agentb:1,2 VALID? [ ! (1|2) ] [ ! 1 ] 0",Nancy can now know that Ruth can know whether Nancy's forehead is muddy.,forehead_mirror,1,2,entailment,['Nancy' 'Ruth'],31810,forehead_mirror-1,1,0.9994613528,0.0005386472
There are four persons. Everyone is visible to others. It is publicly announced that someone is thirsty. It is publicly announced that James does not know whether Delores is thirsty. It is publicly announced that someone is thirsty. It is publicly announced that everyone is thirsty.,"VARS 1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! ~(Agentc knows whether 1) ] [ ! (1|2|3|4) ] [ ! (1&2&3&4) ] Agentc knows that (Agenta knows whether (~(1|2|3|4)))",3,"VARS 0,1,2,3,4 LAW Top OBS Agenta:1 Agentb:2 Agentc:3 Agentd:4 VALID? [ ! (1|2|3|4) ] [ ! ~(Agentc knows whether 1) ] [ ! (1|2|3|4) ] [ ! (1&2&3&4) ] 0",James can now know that Delores can know whether or not nobody is thirsty.,internal,1,4,entailment,['Delores' 'Abraham' 'James' 'Robert'],47116,internal-1,1,0.9994789958,0.0005210042
