story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal,cands,correct,falseTrueBelief,factVsMind
Carter entered the playroom. Nathan entered the playroom. The lime is in the treasure chest. Carter moved the lime to the suitcase. Nathan loves the lemon. Nathan exited the playroom. Carter exited the playroom. Carter dislikes the plum. Nathan entered the master bedroom.,Where will Nathan look for the lime?,suitcase,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_no_tom,False,first_order,False,treasure chest,suitcase,False,reality,"[""treasure chest"", ""suitcase""]",1,true,mind
Jacob entered the basement. Hunter entered the basement. The pear is in the drawer. Jacob exited the basement. Hunter moved the pear to the crate.,Where is the pear really?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,reality,False,reality,True,drawer,crate,False,reality,"[""crate"", ""drawer""]",0,true,fact
Hannah entered the crawlspace. Chloe is in the crawlspace. The peach is in the bucket. Chloe exited the crawlspace. Charlotte entered the attic. Charlotte exited the attic. Hannah moved the peach to the bottle.,Where will Chloe look for the peach?,bucket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters,agent_2_exits",false_belief,first_order_1_tom,True,first_order,True,bucket,bottle,False,memory,"[""bottle"", ""bucket""]",1,false,mind
Charlotte hates the dress. Jayden entered the office. Oliver entered the office. The broccoli is in the cupboard. Oliver exited the office. Charlotte hates the onion. Jayden moved the broccoli to the crate. Jayden exited the office. Oliver entered the office.,Where was the broccoli at the beginning?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,memory,False,memory,True,cupboard,crate,False,memory,"[""crate"", ""cupboard""]",1,true,fact
Jayden entered the front yard. Emma entered the front yard. The suit is in the bottle. Jackson entered the kitchen. Emma moved the suit to the container. Jackson loves the corn. Jayden exited the front yard. Jackson exited the kitchen. Emma exited the front yard. Jayden entered the front yard.,Where is the suit really?,container,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_0_exits,agent_2_exits,agent_1_reenters_loc",second_order_false_belief,reality,False,reality,False,bottle,container,False,reality,"[""bottle"", ""container""]",1,true,fact
Aria entered the pantry. Noah entered the pantry. Olivia entered the pantry. The spinach is in the drawer. Aria exited the pantry. Olivia moved the spinach to the container.,Where was the spinach at the beginning?,drawer,1,"enter_agent_1,agent_2_enters,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,memory,False,memory,True,drawer,container,False,memory,"[""container"", ""drawer""]",1,true,fact
Lucas entered the bathroom. Logan is in the bathroom. The tie is in the bucket. Lucas exited the bathroom. Logan moved the tie to the pantry. Logan exited the bathroom. Lucas entered the bathroom.,Where was the tie at the beginning?,bucket,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,memory,False,memory,True,bucket,pantry,False,memory,"[""bucket"", ""pantry""]",0,true,fact
Aiden entered the patio. Jack likes the persimmon. Jack entered the patio. Lily entered the basement. Lily exited the basement. The cucumber is in the envelope. Jack exited the patio. Aiden moved the cucumber to the pantry.,Where will Jack look for the cucumber?,envelope,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_2_exits,agent_1_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,envelope,pantry,False,memory,"[""pantry"", ""envelope""]",1,false,mind
Ella entered the sunroom. William dislikes the hat. William entered the sunroom. The slippers is in the cupboard. William moved the slippers to the box. Ella exited the sunroom. Ella entered the pantry.,Where does Ella think that William searches for the slippers?,box,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_1_reenters_alt_loc",true_belief,second_order_0_no_tom,False,second_order,False,cupboard,box,False,reality,"[""cupboard"", ""box""]",1,true,mind
Isabella entered the workshop. Aria entered the workshop. Ella entered the den. The lemon is in the cupboard. Aria moved the lemon to the drawer. Isabella exited the workshop. Ella exited the den. Aria exited the workshop. Isabella entered the den.,Where does Isabella think that Aria searches for the lemon?,drawer,1,"enter_agent_1,enter_agent_0,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_2_exits,agent_1_reenters_alt_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,cupboard,drawer,False,reality,"[""cupboard"", ""drawer""]",1,true,mind
William entered the office. Amelia entered the office. The dress is in the pantry. Amelia moved the dress to the bottle. William exited the office.,Where does William think that Amelia searches for the dress?,bottle,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,pantry,bottle,False,reality,"[""bottle"", ""pantry""]",0,true,mind
Charlotte entered the dining room. Nathan entered the dining room. The pumpkin is in the bathtub. Charlotte moved the pumpkin to the container. Nathan exited the dining room. Nathan entered the dining room. Emily entered the dining room.,Where will Charlotte look for the pumpkin?,container,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc,agent_2_enters",true_belief,first_order_0_no_tom,False,first_order,False,bathtub,container,False,reality,"[""container"", ""bathtub""]",0,true,mind
Jayden entered the den. Elizabeth entered the den. The plum is in the cupboard. Amelia entered the staircase. Jayden moved the plum to the pantry. Elizabeth exited the den. Jayden exited the den. Elizabeth entered the staircase.,Where is the plum really?,pantry,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,reality,False,reality,False,cupboard,pantry,False,reality,"[""cupboard"", ""pantry""]",1,true,fact
Jacob entered the TV room. Hunter entered the TV room. Olivia entered the TV room. Jacob exited the TV room. The shirt is in the basket. Olivia moved the shirt to the drawer. Hunter dislikes the undershirt. Jacob likes the banana. Hunter exited the TV room. Hunter entered the TV room.,Where will Olivia look for the shirt?,drawer,1,"agent_2_enters,enter_agent_1,enter_agent_0,agent_2_exits,agent_0_moves_obj,agent_1_exits,agent_1_reenters_loc",true_belief,first_order_1_no_tom,False,first_order,False,basket,drawer,False,reality,"[""basket"", ""drawer""]",1,true,mind
Jack dislikes the sweater. Ava entered the kitchen. Owen hates the tomato. Owen is in the kitchen. The grapefruit is in the crate. Ava moved the grapefruit to the suitcase. Jack entered the staircase. Jack exited the staircase. Owen exited the kitchen. Owen entered the staircase.,Where will Ava look for the grapefruit?,suitcase,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_enters,agent_2_exits,agent_1_reenters_alt_loc",true_belief,first_order_0_no_tom,False,first_order,False,crate,suitcase,False,reality,"[""crate"", ""suitcase""]",1,true,mind
Mason entered the bedroom. Isabella entered the bedroom. Carter entered the bedroom. The pineapple is in the bottle. Mason moved the pineapple to the crate. Carter exited the bedroom. Isabella exited the bedroom. Mason exited the bedroom. Isabella entered the hallway.,Where was the pineapple at the beginning?,bottle,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_2_exits,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,memory,False,memory,False,bottle,crate,False,memory,"[""bottle"", ""crate""]",0,true,fact
Elizabeth is in the hallway. Liam entered the hallway. James loves the watermelon. The stockings is in the drawer. James entered the hallway. Liam dislikes the persimmon. Liam exited the hallway. James exited the hallway. Elizabeth moved the stockings to the envelope. Liam entered the kitchen.,Where does Liam think that Elizabeth searches for the stockings?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_2_exits,agent_1_reenters_alt_loc",false_belief,second_order_1_no_tom,False,second_order,False,drawer,envelope,False,reality,"[""envelope"", ""drawer""]",0,true,mind
Mason entered the attic. Noah entered the attic. Aiden entered the attic. The cabbage is in the box. Aiden hates the cabbage. Mason moved the cabbage to the bucket. Noah exited the attic. Mason likes the tie. Aiden exited the attic. Aiden entered the hallway.,Where will Mason look for the cabbage?,bucket,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_exits,agent_1_reenters_alt_loc",true_belief,first_order_0_no_tom,False,first_order,False,box,bucket,False,reality,"[""bucket"", ""box""]",0,true,mind
Ava entered the attic. Lily likes the melon. Lily entered the garden. Sophia entered the garden. The grapes is in the pantry. Lily moved the grapes to the bathtub. Sophia exited the garden. Lily exited the garden. Sophia entered the garden.,Where is the grapes really?,bathtub,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,reality,False,reality,False,pantry,bathtub,False,reality,"[""pantry"", ""bathtub""]",1,true,fact
Hunter entered the cellar. Lucas entered the cellar. Benjamin entered the cellar. The slacks is in the suitcase. Hunter moved the slacks to the cupboard. Lucas exited the cellar. Hunter exited the cellar. Benjamin exited the cellar. Lucas entered the dining room.,Where does Hunter think that Lucas searches for the slacks?,cupboard,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc,agent_2_exits",second_order_false_belief,second_order_0_no_tom,False,second_order,False,suitcase,cupboard,False,reality,"[""cupboard"", ""suitcase""]",0,true,mind
Sophia entered the living room. Aria entered the front yard. Sophia exited the living room. Hannah entered the front yard. The lime is in the basket. Aria exited the front yard. Aria entered the front yard. Hannah moved the lime to the suitcase.,Where will Hannah look for the lime?,suitcase,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_1_no_tom,False,first_order,False,basket,suitcase,False,reality,"[""basket"", ""suitcase""]",1,true,mind
Jackson entered the basement. Lucas entered the basement. The sweater is in the basket. Abigail entered the basement. Lucas exited the basement. Jackson moved the sweater to the envelope. Jackson exited the basement. Lucas entered the basement.,Where does Lucas think that Jackson searches for the sweater?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_2_enters,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,basket,envelope,False,memory,"[""envelope"", ""basket""]",1,false,mind
Ava entered the cellar. Isla entered the cellar. Isla loves the slacks. Ava exited the cellar. Charlotte entered the cellar. Ava hates the carrot. The trousers is in the treasure chest. Charlotte moved the trousers to the crate. Isla exited the cellar. Charlotte exited the cellar. Isla entered the cellar.,Where is the trousers really?,crate,1,"agent_2_enters,enter_agent_1,agent_2_exits,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,reality,False,reality,False,treasure chest,crate,False,reality,"[""crate"", ""treasure chest""]",0,true,fact
Avery entered the attic. James entered the attic. James loves the pajamas. The t-shirt is in the bottle. Oliver likes the orange. James moved the t-shirt to the pantry. Avery exited the attic. Oliver entered the sunroom. James exited the attic. Avery entered the attic.,Where does James think that Avery searches for the t-shirt?,pantry,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_2_enters,agent_1_reenters_loc",second_order_false_belief,second_order_1_no_tom,False,second_order,False,bottle,pantry,False,reality,"[""bottle"", ""pantry""]",1,true,mind
Benjamin entered the laundry. Sophia entered the pantry. Mila entered the laundry. Benjamin loves the green pepper. Sophia exited the pantry. The lettuce is in the box. Mila hates the coat. Mila exited the laundry. Benjamin moved the lettuce to the basket.,Where does Benjamin think that Mila searches for the lettuce?,box,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_2_exits,agent_1_exits,agent_0_moves_obj",false_belief,second_order_0_tom,True,second_order,True,box,basket,False,memory,"[""basket"", ""box""]",1,false,mind
Noah entered the living room. Ethan entered the living room. The peach is in the container. Noah exited the living room. Ethan moved the peach to the envelope.,Where is the peach really?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj",false_belief,reality,False,reality,True,container,envelope,False,reality,"[""envelope"", ""container""]",0,true,fact
Nathan entered the playroom. Hannah entered the back yard. Hannah exited the back yard. Amelia entered the playroom. The tangerine is in the basket. Amelia exited the playroom. Nathan moved the tangerine to the treasure chest.,Where is the tangerine really?,treasure chest,1,"enter_agent_0,agent_2_enters,agent_2_exits,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,reality,False,reality,True,basket,treasure chest,False,reality,"[""basket"", ""treasure chest""]",1,true,fact
James entered the office. Ella entered the office. The t-shirt is in the drawer. James exited the office. Ella moved the t-shirt to the crate. James entered the office. Olivia entered the living room.,Where will James look for the t-shirt?,crate,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc,agent_2_enters",false_belief,first_order_0_no_tom,False,first_order,False,drawer,crate,False,reality,"[""crate"", ""drawer""]",0,true,mind
